genre,title,author,avg_rating,total_ratings,year_published,image_url
Romance,The Invisible Life of Addie LaRue (Hardcover),Victoria E. Schwab,4.18,1301496,2020,/book/show/50623864-the-invisible-life-of-addie-larue
Romance,"The Mistake (Off-Campus, #2)",Elle Kennedy,3.99,489582,2015,/book/show/45756920-the-mistake
Romance,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.5)",Sarah J. Maas,3.73,1779270,2019,/book/show/50659471-a-court-of-frost-and-starlight
Romance,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,4.00,106147,2020,/book/show/49976087-take-a-hint-dani-brown
Romance,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Romance,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Science,A Brief History of Time (Paperback),Stephen Hawking,4.21,458237,1988,/book/show/3869.A_Brief_History_of_Time
Science,A Short History of Nearly Everything (Paperback),Bill Bryson,4.22,405677,2003,/book/show/21.A_Short_History_of_Nearly_Everything
Science,The Selfish Gene (Paperback),Richard Dawkins,4.16,186211,1976,/book/show/61535.The_Selfish_Gene
Science,Astrophysics for People in a Hurry (Hardcover),Neil deGrasse Tyson,4.08,194548,2017,/book/show/32191710-astrophysics-for-people-in-a-hurry
Science,Sapiens: A Brief History of Humankind (Paperback),Yuval Noah Harari,4.35,1156544,2011,/book/show/23692271-sapiens
Science,Cosmos (Mass Market Paperback),Carl Sagan,4.40,153101,1980,/book/show/55030.Cosmos
Science,The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.12,771575,2010,/book/show/6493208-the-immortal-life-of-henrietta-lacks
Science,What If?: Serious Scientific Answers to Absurd Hypothetical Questions (Hardcover),Randall Munroe,4.14,187339,2014,/book/show/21413662-what-if
Science,The Origin of Species (Hardcover),Charles Darwin,4.01,118679,1859,/book/show/22463.The_Origin_of_Species
Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory (Paperback)",Brian Greene,4.10,100036,1999,/book/show/8049273-the-elegant-universe
Science,The Demon-Haunted World: Science as a Candle in the Dark (Paperback),Carl Sagan,4.29,76815,1995,/book/show/17349.The_Demon_Haunted_World
Science,Stiff: The Curious Lives of Human Cadavers (Paperback),Mary Roach,4.07,230109,2003,/book/show/56769575-stiff
Science,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character (Paperback)",Richard P. Feynman,4.27,209667,1985,/book/show/35167685-surely-you-re-joking-mr-feynman
Science,Why We Sleep: Unlocking the Power of Sleep and Dreams (Hardcover),Matthew Walker,4.38,207882,2017,/book/show/34466963-why-we-sleep
Science,The Gene: An Intimate History (Hardcover),Siddhartha Mukherjee,4.36,52608,2016,/book/show/27276428-the-gene
Science,The Emperor of All Maladies: A Biography of Cancer (Hardcover),Siddhartha Mukherjee,4.34,108583,2010,/book/show/7170627-the-emperor-of-all-maladies
Science,The Sixth Extinction: An Unnatural History (Hardcover),Elizabeth Kolbert,4.15,75569,2014,/book/show/17910054-the-sixth-extinction
Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements (Hardcover)",Sam Kean,3.93,53708,2010,/book/show/7247854-the-disappearing-spoon
Science,The Man Who Mistook His Wife for a Hat and Other Clinical Tales (Paperback),Oliver Sacks,4.05,235020,1985,/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
Science,"Guns, Germs, and Steel: The Fates of Human Societies (Paperback)",Jared Diamond,4.04,435884,1997,/book/show/1842.Guns_Germs_and_Steel
Science,The Grand Design (Hardcover),Stephen Hawking,4.06,75731,2010,/book/show/8520362-the-grand-design
Science,The Greatest Show on Earth: The Evidence for Evolution (Hardcover),Richard Dawkins,4.17,54939,2009,/book/show/6117055-the-greatest-show-on-earth
Science,Seven Brief Lessons on Physics (Hardcover),Carlo Rovelli,3.99,62661,2014,/book/show/25734172-seven-brief-lessons-on-physics
Science,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality (Paperback)",Brian Greene,4.13,39533,2004,/book/show/22435.The_Fabric_of_the_Cosmos
Science,Homo Deus: A History of Tomorrow (ebook),Yuval Noah Harari,4.20,271636,2015,/book/show/31138556-homo-deus
Science,Brief Answers to the Big Questions (Hardcover),Stephen Hawking,4.27,81488,2018,/book/show/40277241-brief-answers-to-the-big-questions
Science,The God Delusion (Hardcover),Richard Dawkins,3.90,276294,2006,/book/show/14743.The_God_Delusion
Science,The Structure of Scientific Revolutions (Paperback),Thomas S. Kuhn,4.04,28516,1962,/book/show/61539.The_Structure_of_Scientific_Revolutions
Science,I Contain Multitudes: The Microbes Within Us and a Grander View of Life (Hardcover),Ed Yong,4.18,29209,2016,/book/show/27213168-i-contain-multitudes
Science,The Body: A Guide for Occupants (Hardcover),Bill Bryson,4.32,91788,2019,/book/show/43582376-the-body
Science,Chaos: Making a New Science (Paperback),James Gleick,4.04,39685,1987,/book/show/64582.Chaos
Science,Packing for Mars: The Curious Science of Life in the Void (Paperback),Mary Roach,3.95,58889,2010,/book/show/9542311-packing-for-mars
Science,"Gödel, Escher, Bach: An Eternal Golden Braid (Paperback)",Douglas R. Hofstadter,4.30,51002,1979,/book/show/24113.G_del_Escher_Bach
Science,Pale Blue Dot: A Vision of the Human Future in Space (Paperback),Carl Sagan,4.34,38076,1994,/book/show/61663.Pale_Blue_Dot
Science,The Universe in a Nutshell (Hardcover),Stephen Hawking,4.19,44079,2001,/book/show/2095.The_Universe_in_a_Nutshell
Science,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design (Paperback),Richard Dawkins,4.09,40661,1986,/book/show/117047.The_Blind_Watchmaker
Science,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World (Hardcover)",Peter Wohlleben,4.07,81931,2015,/book/show/28256439-the-hidden-life-of-trees
Science,Bad Science (Paperback),Ben Goldacre,4.06,44032,2008,/book/show/3272165-bad-science
Science,Behave: The Biology of Humans at Our Best and Worst (Hardcover),Robert M. Sapolsky,4.40,27723,2017,/book/show/31170723-behave
Science,Physics of the Impossible (Hardcover),Michio Kaku,4.10,40598,2008,/book/show/1168341.Physics_of_the_Impossible
Science,The Rise and Fall of the Dinosaurs: A New History of a Lost World (Hardcover),Steve Brusatte,4.21,36494,2018,/book/show/35820369-the-rise-and-fall-of-the-dinosaurs
Science,Death by Black Hole: And Other Cosmic Quandaries (Paperback),Neil deGrasse Tyson,4.10,31568,2006,/book/show/20663770-death-by-black-hole
Science,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures (Hardcover)",Merlin Sheldrake,4.34,44121,2020,/book/show/52668915-entangled-life
Science,Genome: The Autobiography of a Species in 23 Chapters (Paperback),Matt Ridley,4.06,27367,1999,/book/show/4591.Genome
Science,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Paperback),Richard P. Feynman,4.21,29458,1994,/book/show/5553.Six_Easy_Pieces
Science,The Order of Time (Hardcover),Carlo Rovelli,4.13,35146,2017,/book/show/36442813-the-order-of-time
Science,A Universe from Nothing: Why There Is Something Rather Than Nothing (Hardcover),Lawrence M. Krauss,3.94,30026,2012,/book/show/11337189-a-universe-from-nothing
Science,Your Inner Fish: a Journey into the 3.5-Billion-Year History of the Human Body (Hardcover),Neil Shubin,4.04,27539,2008,/book/show/1662160.Your_Inner_Fish
Science,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus (Paperback),Richard   Preston,4.16,117925,1994,/book/show/16213.The_Hot_Zone
Science,Bonk: The Curious Coupling of Science and Sex (Paperback),Mary Roach,3.85,59207,2008,/book/show/5981308-bonk
Science,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Science,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Science-Fiction,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,4.31,1430106,1985,/book/show/375802.Ender_s_Game
Science-Fiction,"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.23,1935747,1979,/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy
Science-Fiction,The Martian (Hardcover),Andy Weir,4.42,1204477,2011,/book/show/18007564-the-martian
Science-Fiction,Fahrenheit 451 (Kindle Edition),Ray Bradbury,3.97,2629232,1953,/book/show/13079982-fahrenheit-451
Science-Fiction,"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,1241623,2011,/book/show/9969571-ready-player-one
Science-Fiction,1984 (Paperback),George Orwell,4.20,5050120,1949,/book/show/61439040-1984
Science-Fiction,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.34,9300632,2008,/book/show/2767052-the-hunger-games
Science-Fiction,"Foundation (Foundation, #1)",Isaac Asimov,4.17,570021,1951,/book/show/29579.Foundation
Science-Fiction,Do Androids Dream of Electric Sheep? (ebook),Philip K. Dick,4.09,482989,1968,/book/show/36402034-do-androids-dream-of-electric-sheep
Science-Fiction,Project Hail Mary (Hardcover),Andy Weir,4.50,748162,2021,/book/show/54493401-project-hail-mary
Science-Fiction,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,4.08,434294,2006,/book/show/20518872-the-three-body-problem
Science-Fiction,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.34,3846927,2009,/book/show/6148028-catching-fire
Science-Fiction,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.10,3452354,2010,/book/show/7260188-mockingjay
Science-Fiction,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,4.13,295379,2017,/book/show/32758901-all-systems-red
Science-Fiction,"Neuromancer (Sprawl, #1)",William Gibson,3.89,346374,1984,/book/show/6088007-neuromancer
Science-Fiction,The Time Machine (Paperback),H.G. Wells,3.90,543979,1895,/book/show/2493.The_Time_Machine
Science-Fiction,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,4.31,294304,2011,/book/show/8855321-leviathan-wakes
Science-Fiction,"I, Robot (Robot, #0.1)",Isaac Asimov,4.21,363329,1950,/book/show/41804.I_Robot
Science-Fiction,Dark Matter (Hardcover),Blake Crouch,4.14,621990,2016,/book/show/27833670-dark-matter
Science-Fiction,"Red Rising (Red Rising Saga, #1)",Pierce Brown,4.27,579969,2014,/book/show/15839976-red-rising
Science-Fiction,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,4.12,1007855,1990,/book/show/40604658-jurassic-park
Science-Fiction,Dune Messiah (Dune #2),Frank Herbert,3.89,361063,1969,/book/show/44492285-dune-messiah
Science-Fiction,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,4.27,276647,1989,/book/show/77566.Hyperion
Science-Fiction,The Left Hand of Darkness (Paperback),Ursula K. Le Guin,4.10,201396,1969,/book/show/18423.The_Left_Hand_of_Darkness
Science-Fiction,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.17,325954,1968,/book/show/70535.2001
Science-Fiction,The War of the Worlds (Paperback),H.G. Wells,3.83,333065,1898,/book/show/8909.The_War_of_the_Worlds
Science-Fiction,The Handmaid's Tale (Hardcover),Margaret Atwood,4.15,2229642,1985,/book/show/34454589-the-handmaid-s-tale
Science-Fiction,"Divergent (Divergent, #1)",Veronica Roth,4.14,4210293,2011,/book/show/13335037-divergent
Science-Fiction,Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,3.88,1725538,1818,/book/show/35031085-frankenstein
Science-Fiction,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.20,304314,1980,/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
Science-Fiction,Stranger in a Strange Land (Paperback),Robert A. Heinlein,3.92,320463,1961,/book/show/350.Stranger_in_a_Strange_Land
Science-Fiction,The Martian Chronicles (Mass Market Paperback),Ray Bradbury,4.16,274968,1950,/book/show/76778.The_Martian_Chronicles
Science-Fiction,Slaughterhouse-Five (Paperback),Kurt Vonnegut Jr.,4.10,1425777,1969,/book/show/4981.Slaughterhouse_Five
Science-Fiction,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.13,975542,2012,/book/show/36381037-cinder
Science-Fiction,Snow Crash (Hardcover),Neal Stephenson,4.02,289840,1992,/book/show/61240297-snow-crash
Science-Fiction,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,4.18,167972,2014,/book/show/22733729-the-long-way-to-a-small-angry-planet
Science-Fiction,"Old Man's War (Old Man's War, #1)",John Scalzi,4.23,210542,2005,/book/show/36510196-old-man-s-war
Science-Fiction,"The Giver (The Giver, #1)",Lois Lowry,4.12,2669349,1993,/book/show/3636.The_Giver
Science-Fiction,"Foundation and Empire (Foundation, #2)",Isaac Asimov,4.22,216152,1945,/book/show/29581.Foundation_and_Empire
Science-Fiction,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.10,264067,1986,/book/show/7967.Speaker_for_the_Dead
Science-Fiction,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,3.79,265656,2014,/book/show/17934530-annihilation
Science-Fiction,Artemis (Hardcover),Andy Weir,3.69,297579,2017,/book/show/34928122-artemis
Science-Fiction,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.98,1245313,1962,/book/show/33574273-a-wrinkle-in-time
Science-Fiction,"Second Foundation (Foundation, #3)",Isaac Asimov,4.27,194246,1953,/book/show/29580.Second_Foundation
Science-Fiction,This Is How You Lose the Time War (ebook),Amal El-Mohtar,3.87,280738,2019,/book/show/43352954-this-is-how-you-lose-the-time-war
Science-Fiction,Children of Dune (Dune #3),Frank Herbert,3.96,225986,1976,/book/show/44492286-children-of-dune
Science-Fiction,Starship Troopers (Mass Market Paperback),Robert A. Heinlein,4.01,237918,1959,/book/show/17214.Starship_Troopers
Science-Fiction,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,4.17,242830,1982,/book/show/8694.Life_the_Universe_and_Everything
Science-Fiction,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,4.26,171814,2018,/book/show/36223860-artificial-condition
Science-Fiction,"The Forever War (The Forever War, #1)",Joe Haldeman,4.14,174131,1974,/book/show/21611.The_Forever_War
Science-Fiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Science-Fiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Self-Help,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones (Kindle Edition),James Clear,4.34,1108184,2018,/book/show/40121378-atomic-habits
Self-Help,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life (Paperback),Mark Manson,3.88,1281279,2016,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
Self-Help,How to Win Friends & Influence People (Paperback),Dale Carnegie,4.22,1080752,1936,/book/show/4865.How_to_Win_Friends_Influence_People
Self-Help,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change (Paperback),Stephen R. Covey,4.16,786656,1989,/book/show/36072.The_7_Habits_of_Highly_Effective_People
Self-Help,The Power of Habit: Why We Do What We Do in Life and Business (Hardcover),Charles Duhigg,4.14,538516,2012,/book/show/12609433-the-power-of-habit
Self-Help,The Four Agreements: A Practical Guide to Personal Freedom (Hardcover),Miguel Ruiz,4.19,467962,1997,/book/show/6596.The_Four_Agreements
Self-Help,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (Hardcover),Marie Kondō,3.88,381303,2010,/book/show/22318578-the-life-changing-magic-of-tidying-up
Self-Help,The Power of Now: A Guide to Spiritual Enlightenment (Paperback),Eckhart Tolle,4.15,414042,1997,/book/show/6708.The_Power_of_Now
Self-Help,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life (Paperback),Jen Sincero,3.95,274295,2013,/book/show/15843166-you-are-a-badass
Self-Help,The Gifts of Imperfection (Paperback),Brené Brown,4.25,209363,2010,/book/show/7015403-the-gifts-of-imperfection
Self-Help,Quiet: The Power of Introverts in a World That Can't Stop Talking (Hardcover),Susan Cain,4.08,457947,2012,/book/show/8520610-quiet
Self-Help,Deep Work: Rules for Focused Success in a Distracted World (Hardcover),Cal Newport,4.17,174302,2016,/book/show/25744928-deep-work
Self-Help,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead (Hardcover)",Brené Brown,4.29,231438,2012,/book/show/13588356-daring-greatly
Self-Help,"Thinking, Fast and Slow (Hardcover)",Daniel Kahneman,4.17,546741,2011,/book/show/11468377-thinking-fast-and-slow
Self-Help,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma (Hardcover)",Bessel van der Kolk,4.37,235889,2014,/book/show/18693771-the-body-keeps-the-score
Self-Help,Think and Grow Rich (Paperback),Napoleon Hill,4.17,359633,1937,/book/show/30186948-think-and-grow-rich
Self-Help,12 Rules for Life: An Antidote to Chaos (Hardcover),Jordan B. Peterson,3.92,249728,2018,/book/show/30257963-12-rules-for-life
Self-Help,Man’s Search for Meaning (Paperback),Viktor E. Frankl,4.38,799440,1946,/book/show/4069.Man_s_Search_for_Meaning
Self-Help,"Rich Dad, Poor Dad (Paperback)",Robert T. Kiyosaki,4.11,676423,1997,/book/show/69571.Rich_Dad_Poor_Dad
Self-Help,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery (Kindle Edition),Brianna Wiest,4.07,89874,2020,/book/show/53642699-the-mountain-is-you
Self-Help,The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.28,459578,1990,/book/show/23878688-the-5-love-languages
Self-Help,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life... (Hardcover),Spencer Johnson,3.87,494161,1999,/book/show/4894.Who_Moved_My_Cheese_An_Amazing_Way_to_Deal_with_Change_in_Your_Work_and_in_Your_Life_
Self-Help,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness (Paperback)",Ichiro Kishimi,3.95,106322,2013,/book/show/43306206-the-courage-to-be-disliked
Self-Help,"The Secret (The Secret, #1)",Rhonda Byrne,3.73,509732,2006,/book/show/52529.The_Secret
Self-Help,Mindset: The New Psychology of Success (Hardcover),Carol S. Dweck,4.10,165026,2006,/book/show/40745.Mindset
Self-Help,The 4-Hour Workweek (ebook),Timothy Ferriss,3.92,317929,2007,/book/show/368593.The_4_Hour_Workweek
Self-Help,The 48 Laws of Power (Paperback),Robert Greene,4.11,201905,1998,/book/show/1303.The_48_Laws_of_Power
Self-Help,Essentialism: The Disciplined Pursuit of Less (Hardcover),Greg McKeown,4.06,121945,2011,/book/show/18077875-essentialism
Self-Help,Big Magic: Creative Living Beyond Fear (Hardcover),Elizabeth Gilbert,3.96,224299,2015,/book/show/24453082-big-magic
Self-Help,Outliers: The Story of Success (Hardcover),Malcolm Gladwell,4.19,829584,2008,/book/show/3228917-outliers
Self-Help,The Alchemist (Paperback),Paulo Coelho,3.92,3329741,1988,/book/show/18144590-the-alchemist
Self-Help,The Happiness Project (Hardcover),Gretchen Rubin,3.65,177359,2009,/book/show/6398634-the-happiness-project
Self-Help,Getting Things Done: The Art of Stress-Free Productivity (Paperback),David    Allen,4.01,163100,2001,/book/show/1633.Getting_Things_Done
Self-Help,Can't Hurt Me: Master Your Mind and Defy the Odds (Kindle Edition),David Goggins,4.30,279596,2018,/book/show/41721428-can-t-hurt-me
Self-Help,How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry (Dale Carnegie Books),Dale Carnegie,4.16,112262,1944,/book/show/4866.How_to_Stop_Worrying_and_Start_Living
Self-Help,The Untethered Soul: The Journey Beyond Yourself (Paperback),Michael A. Singer,4.21,128148,2007,/book/show/1963638.The_Untethered_Soul
Self-Help,Four Thousand Weeks: Time Management for Mortals (Hardcover),Oliver Burkeman,4.21,105161,2021,/book/show/54785515-four-thousand-weeks
Self-Help,Grit: The Power of Passion and Perseverance (Hardcover),Angela Duckworth,4.08,133939,2016,/book/show/27213329-grit
Self-Help,101 Essays That Will Change The Way You Think (Kindle Edition),Brianna Wiest,3.74,61921,2016,/book/show/32998876-101-essays-that-will-change-the-way-you-think
Self-Help,"Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents (Paperback)",Lindsay C. Gibson,4.38,71980,2015,/book/show/23129659-adult-children-of-emotionally-immature-parents
Self-Help,Digital Minimalism: Choosing a Focused Life in a Noisy World (Kindle Edition),Cal Newport,4.06,88669,2019,/book/show/40672036-digital-minimalism
Self-Help,Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love (Hardcover),Amir Levine,4.14,106118,2010,/book/show/9547888-attached
Self-Help,Girl Wash your Face (Hardcover),Rachel Hollis,3.58,267436,2018,/book/show/35542451-girl-wash-your-face
Self-Help,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed (Hardcover)",Lori Gottlieb,4.37,369747,2019,/book/show/37570546-maybe-you-should-talk-to-someone
Self-Help,The Psychology of Money (Paperback),Morgan Housel,4.30,256985,2020,/book/show/41881472-the-psychology-of-money
Self-Help,10% Happier (Hardcover),Dan   Harris,3.91,112005,2014,/book/show/18505796-10-happier
Self-Help,Make Your Bed: Little Things That Can Change Your Life...and Maybe the World (Audible Audio),William H. McRaven,4.01,146176,2017,/book/show/31423133-make-your-bed
Self-Help,Never Split the Difference: Negotiating as if Your Life Depended on It (Paperback),Chris Voss,4.36,187258,2016,/book/show/123857637-never-split-the-difference
Self-Help,A New Earth: Awakening to Your Life's Purpose (Paperback),Eckhart Tolle,4.16,210604,2005,/book/show/76334.A_New_Earth
Self-Help,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Paperback),Brian Tracy,3.87,78277,2001,/book/show/95887.Eat_That_Frog_
Self-Help,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Self-Help,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Sports,"The Deal (Off-Campus, #1)",Elle Kennedy,4.22,893763,2015,/book/show/45484397-the-deal
Sports,The Wall of Winnipeg and Me (Kindle Edition),Mariana Zapata,4.18,287374,2016,/book/show/29367958-the-wall-of-winnipeg-and-me
Sports,Moneyball (Paperback),Michael   Lewis,4.27,138517,2003,/book/show/1301.Moneyball
Sports,"Icebreaker (UCMH, #1)",Hannah  Grace,3.78,1101058,2022,/book/show/61767292-icebreaker
Sports,"The Mistake (Off-Campus, #2)",Elle Kennedy,3.99,489582,2015,/book/show/45756920-the-mistake
Sports,Kulti (Nook),Mariana Zapata,4.24,147523,2015,/book/show/24044596-kulti
Sports,"The Score (Off-Campus, #3)",Elle Kennedy,4.16,428000,2016,/book/show/44593125-the-score
Sports,From Lukov with Love (Paperback),Mariana Zapata,4.20,271234,2018,/book/show/37683751-from-lukov-with-love
Sports,Him (Him #1),Sarina Bowen,4.22,80857,2015,/book/show/59754566-him
Sports,"Mile High (Windy City, #1)",Liz Tomforde,4.07,354458,2022,/book/show/60909831-mile-high
Sports,"The Goal (Off-Campus, #4)",Elle Kennedy,3.89,302031,2016,/book/show/32315591-the-goal
Sports,"Pucked (Pucked, #1)",Helena Hunting,3.86,83130,2015,/book/show/24504274-pucked
Sports,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.39,344761,2013,/book/show/16158542-the-boys-in-the-boat
Sports,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen (Hardcover)",Christopher McDougall,4.31,224846,2009,/book/show/6289283-born-to-run
Sports,"The Right Move (Windy City, #2)",Liz Tomforde,4.40,310198,2023,/book/show/84943172-the-right-move
Sports,"The Chase (Briar U, #1)",Elle Kennedy,3.86,231795,2018,/book/show/34851664-the-chase
Sports,Friday Night Lights (Mass Market Paperback),H.G. Bissinger,4.15,63876,1988,/book/show/85431.Friday_Night_Lights
Sports,The Blind Side (Paperback),Michael   Lewis,4.17,98913,2006,/book/show/817791.The_Blind_Side
Sports,"Consider Me (Playing For Keeps, #1)",Becka Mack,3.91,169429,2022,/book/show/60040033-consider-me
Sports,"The Risk (Briar U, #2)",Elle Kennedy,4.22,187923,2019,/book/show/41032121-the-risk
Sports,Open (Hardcover),Andre Agassi,4.31,135206,2009,/book/show/6480781-open
Sports,"The Hook Up (Game On, #1)",Kristen Callihan,3.93,61191,2014,/book/show/203854079-the-hook-up
Sports,"Beartown (Beartown, #1)",Fredrik Backman,4.29,513866,2016,/book/show/33413128-beartown
Sports,"Pucking Around (Jacksonville Rays, #1)",Emily Rath,3.79,176033,2023,/book/show/123194693-pucking-around
Sports,"Caught Up (Windy City, #3)",Liz Tomforde,4.43,222572,2023,/book/show/199335111-caught-up
Sports,"Throttled (Dirty Air, #1)",Lauren Asher,3.77,226594,2020,/book/show/206023355-throttled
Sports,Carrie Soto Is Back (Hardcover),Taylor Jenkins Reid,4.20,623185,2022,/book/show/60435878-carrie-soto-is-back
Sports,"The Foxhole Court (All for the Game, #1)",Nora Sakavic,4.02,94449,2013,/book/show/17259690-the-foxhole-court
Sports,The Baller (Kindle Edition),Vi Keeland,3.99,51550,2016,/book/show/28597587-the-baller
Sports,The Crossover (ebook),Kwame Alexander,4.23,66418,2014,/book/show/18263725-the-crossover
Sports,"The Cheat Sheet (The Cheat Sheet, #1)",Sarah       Adams,3.71,301539,2021,/book/show/58100280-the-cheat-sheet
Sports,"Us (Him, #2)",Sarina Bowen,4.27,43910,2016,/book/show/59754583-us
Sports,"Long Shot (Hoops, #1)",Kennedy Ryan,4.18,66050,2018,/book/show/39336718-long-shot
Sports,"The Graham Effect (Campus Diaries, #1)",Elle Kennedy,4.19,189111,2023,/book/show/123255391-the-graham-effect
Sports,"Blind Side (Red Zone Rivals, #2)",Kandi Steiner,3.98,76646,2022,/book/show/60633773-blind-side
Sports,The Book of Basketball: The NBA According to The Sports Guy (Hardcover),Bill Simmons,4.20,37029,2009,/book/show/4452257-the-book-of-basketball
Sports,Heated Rivalry (Game Changers #2),Rachel  Reid,4.36,28265,2019,/book/show/41735449-heated-rivalry
Sports,Ball Four (Paperback),Jim Bouton,4.05,20359,1970,/book/show/762563.Ball_Four
Sports,"The Friend Zone (Game On, 2)",Kristen Callihan,4.11,45469,2015,/book/show/203854085-the-friend-zone
Sports,"Behind the Net (Vancouver Storm, #1)",Stephanie  Archer,3.82,142602,2023,/book/show/174713026-behind-the-net
Sports,"Alex (Cold Fury Hockey, #1)",Sawyer Bennett,3.94,28126,2014,/book/show/21794306-alex
Sports,"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,4.44,319443,2018,/book/show/40944965-binding-13
Sports,"The Game Plan (Game On, #3)",Kristen Callihan,4.05,33236,2015,/book/show/23204215-the-game-plan
Sports,"The Play (Briar U, #3)",Elle Kennedy,4.01,136655,2019,/book/show/43877254-the-play
Sports,"Puck Me Secretly (Vancouver Wolves Hockey, #1)",Odette Stone,3.95,46365,2018,/book/show/45170538-puck-me-secretly
Sports,"The Perfect Play (Play by Play, #1)",Jaci Burton,3.88,40725,2011,/book/show/8341567-the-perfect-play
Sports,"The Pucking Wrong Number (Pucking Wrong, #1)",C.R. Jane,3.55,68662,2023,/book/show/123414004-the-pucking-wrong-number
Sports,"Play Along (Windy City, #4)",Liz Tomforde,4.48,174757,2024,/book/show/199285128-play-along
Sports,Good Boy (WAGs #1),Elle Kennedy,3.89,36420,2017,/book/show/210205698-good-boy
Sports,"Ghost (Track, #1)",Jason Reynolds,4.19,48667,2016,/book/show/28954126-ghost
Sports,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Sports,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Thriller,The Silent Patient (Hardcover),Alex Michaelides,4.17,2790217,2019,/book/show/40097951-the-silent-patient
